attendance_percentage,avg_marks,assignment_completion,engagement_score,performance_gap,consistency_score,risk_level,risk_score
76.01292307031886,97.22013409539548,82.6809703323432,58.20284764163791,-21.207211025076617,21.207211025076617,LOW,0.09230372684338456
66.83425913212226,85.30874988750031,63.17926373042896,89.13912128461584,-18.474490755378056,18.474490755378056,LOW,0.27781786794547964
76.66383884564799,99.5544059060415,100.0,70.10430446696861,-22.890567060393508,22.890567060393508,LOW,0.04850836598219605
80.63547027518509,64.89625656971432,63.91845645489286,12.442570364239783,15.73921370547076,15.73921370547076,MEDIUM,0.37761349264663224
65.99041965121792,35.907560836457684,78.50890918835717,67.16667213442817,30.082858814760236,30.082858814760236,HIGH,0.8404460046972835
70.62459375310085,68.33732948557012,71.90240658721697,30.2970000866738,2.2872642675307304,2.2872642675307304,LOW,0.28974969591549976
65.97440081655904,86.46846369124623,72.43569665243041,64.43265283529121,-20.494062874687188,20.494062874687188,LOW,0.06173831309682651
74.79754162893099,80.08730131436819,56.38469218340981,100.0,-5.289759685437204,5.289759685437204,LOW,0.16400317946919352
87.33817368154783,30.46356862104819,93.10828593150558,53.43449428335637,56.87460506049964,56.87460506049964,HIGH,0.608233797718321
77.95291853803685,100.0,52.60030451133463,67.68305451427301,-22.047081461963145,22.047081461963145,LOW,0.16619797665093927
73.2652757641764,64.81556373991815,31.900267079515714,47.01413918013097,8.449712024258247,8.449712024258247,LOW,0.04986880861549762
70.48344456616067,72.48769533815428,60.45285079558637,63.613554757433725,-2.004250771993611,2.004250771993611,LOW,0.27494674533465424
64.20233687407936,72.4039711749211,97.06770790682027,67.3755795605627,-8.201634300841732,8.201634300841732,LOW,0.09835145965501021
68.09041843560318,79.016246726636,67.2768197663372,86.93262985763953,-10.925828291032815,10.925828291032815,LOW,0.11162467648886877
90.85683339328374,74.19372127148976,65.27457822849242,39.150477570008704,16.663112121793972,16.663112121793972,MEDIUM,0.4303209957019829
80.15427434352692,79.15083868009563,94.71474405181144,31.28783796827397,1.00343566343129,1.00343566343129,LOW,0.2279470975285165
79.86125954092192,34.562066355071124,42.7176067860157,48.10840843163407,45.2991931858508,45.2991931858508,HIGH,0.7216968971838151
69.22376579375525,82.73740316790807,73.49133859875177,65.69839603706332,-13.513637374152822,13.513637374152822,LOW,0.1016470447268422
64.84616999541062,56.579703086750925,53.941278174589605,72.04887745341341,8.266466908659694,8.266466908659694,LOW,0.2856187339917008
84.17514433261302,48.08321673992084,54.62577269612632,17.83890296357213,36.09192759269217,36.09192759269217,HIGH,0.8099025726528951
90.46499283743928,47.91096344290008,90.32180825038368,80.17668740848792,42.5540293945392,42.5540293945392,HIGH,0.7727780074568463
62.41173715166042,65.54850145550294,94.19955588533826,64.50834508757683,-3.1367643038425257,3.1367643038425257,LOW,0.179228772772026
70.36181436223178,36.36062432029178,99.9579798855302,50.49358862035454,34.001190041940006,34.001190041940006,HIGH,0.7164916560792167
79.96895147105346,79.56075630384566,100.0,52.856945674745525,0.4081951672077935,0.4081951672077935,LOW,0.2642685481634257
89.63317690683539,41.20783738402345,41.68537624111524,100.0,48.42533952281194,48.42533952281194,HIGH,0.8447411578889518
67.81238643232065,72.79642717036421,88.1074152787304,72.02388545750455,-4.984040738043561,4.984040738043561,LOW,0.014881772504844825
72.21511535004274,74.76997851346108,70.46705240774794,84.903144864979,-2.5548631634183465,2.5548631634183465,LOW,0.07711880765676261
87.18788733591298,42.70647348198917,48.85468136187647,74.18232396715594,44.481413853923804,44.481413853923804,HIGH,0.7465447373174767
95.34360042856234,68.95052287873901,48.48004509429824,70.59803518311017,26.39307754982333,26.39307754982333,MEDIUM,0.5170343453550003
73.91984817629499,64.47329409911565,91.40430939347092,89.35743000162296,9.446554077179343,9.446554077179343,LOW,0.13951090026627297
80.42454037571451,74.31337541867236,82.46118780568719,100.0,6.111164957042149,6.111164957042149,LOW,0.22317155619064558
65.32320368092314,62.9490751452676,64.16155871498354,86.13169460187363,2.3741285356555437,2.3741285356555437,LOW,0.27576240931611756
80.4209340826262,61.18195622778289,93.38893342247825,39.93010464972683,19.238977854843313,19.238977854843313,MEDIUM,0.30271624847411127
98.07054849698956,47.670982896319046,92.24545205708856,61.11590640237439,50.39956560067051,50.39956560067051,HIGH,0.7824279936868144
74.46260941335073,89.75723164813019,81.53548127085418,73.7357071887947,-15.294622234779453,15.294622234779453,LOW,0.12713103597927702
98.4696548372101,79.18408363199059,58.80822125714411,65.97893038566481,19.28557120521951,19.28557120521951,MEDIUM,0.4768361968454091
87.32853756562835,63.79207727048973,95.08100619543995,82.53436750634522,23.536460295138625,23.536460295138625,MEDIUM,0.4839875054662137
76.30570602357257,56.86329062611139,100.0,35.08908631242278,19.442415397461176,19.442415397461176,MEDIUM,0.49130647406878064
70.51488974301199,48.43369866741544,74.1223411392261,93.18370598376288,22.08119107559655,22.08119107559655,MEDIUM,0.37260662399426314
76.37641164803253,77.17835167481319,75.50588657945127,54.07001575930703,-0.801940026780656,0.801940026780656,LOW,0.10263978003356848
71.70492168243732,100.0,84.9480741603975,51.819307360478106,-28.295078317562684,28.295078317562684,LOW,0.28846521964126987
80.35668857267619,43.8471483781312,69.54078859891958,82.78868093179283,36.50954019454499,36.50954019454499,HIGH,0.8056937753654446
97.16841067112274,75.47320238425004,27.904668963711494,59.12451064074871,21.6952082868727,21.6952082868727,MEDIUM,0.514215817013438
67.22594672589528,100.0,100.0,50.40186382457044,-32.774053274104716,32.774053274104716,LOW,0.13345572984826223
62.87259595660218,81.98179518527618,100.0,55.67289853624218,-19.109199228674,19.109199228674,LOW,0.14671452013478495
67.47364434623195,73.51347424983558,68.97680252709718,25.516783503850704,-6.039829903603632,6.039829903603632,LOW,0.10549496170257161
88.73103176553111,50.630327060762085,60.80023935946207,46.472397193067295,38.10070470476903,38.10070470476903,HIGH,0.836965827544817
79.93126664489526,42.36461622864592,77.532190596976,37.729161929631815,37.56665041624934,37.56665041624934,HIGH,0.6185801650879991
67.05359694349441,85.40100217835172,76.62493009288208,59.0782747290904,-18.347405234857305,18.347405234857305,LOW,0.2728645419036415
82.69901149670034,100.0,97.91933438893328,79.61225194601903,-17.300988503299664,17.300988503299664,LOW,0.1706866449845552
76.4561632402206,61.22300019043657,80.98350994961068,77.18526982053099,15.233163049784032,15.233163049784032,MEDIUM,0.3274174458995329
89.52967485799334,47.21876984767298,65.7327890533187,92.64851094602484,42.31090501032036,42.31090501032036,HIGH,0.8430179407605753
64.46920359183972,20.83661138901963,56.26862988995512,87.74746798052566,43.632592202820085,43.632592202820085,HIGH,0.6682096494749166
70.08506780103347,50.38470312674925,95.58141532675413,53.3708722717957,19.700364674284224,19.700364674284224,MEDIUM,0.35978110094004023
69.11837770301764,67.7268631500192,90.79120234095647,65.4195708165817,1.3915145529984443,1.3915145529984443,LOW,0.22865237615449338
79.44180415596864,83.46267384465938,62.57263848702031,17.676840980118484,-4.020869688690738,4.020869688690738,LOW,0.24354201550526589
78.91582908269834,76.10170809413506,100.0,38.220290187985626,2.8141209885632748,2.8141209885632748,LOW,0.10255471257517745
68.69032015851961,74.0147708151678,65.77403512942757,75.20011584978866,-5.324450656648182,5.324450656648182,LOW,0.10897660550274307
69.85928225209845,27.94798616157956,100.0,26.044764953805824,41.91129609051889,41.91129609051889,HIGH,0.9862528132298237
62.96584096167572,56.52920704205514,94.96455658056782,76.40912815806566,6.436633919620576,6.436633919620576,LOW,0.2381805400355554
72.58071432500986,52.83567936456747,70.16803252123073,68.9289185419828,19.745034960442396,19.745034960442396,MEDIUM,0.5632410139963446
81.06076285221808,59.0747198164507,70.66093322920962,78.71420999618184,21.986043035767374,21.986043035767374,MEDIUM,0.5216169452179699
100.0,81.25821320570171,81.81119799503796,88.47104292811497,18.741786794298292,18.741786794298292,MEDIUM,0.3041236662034036
77.61866719247759,67.85110236411501,89.254537833693,61.85657459866462,9.76756482836258,9.76756482836258,LOW,0.28229769677233113
73.8833112635075,96.26946322650474,71.7877879170471,45.433190014352974,-22.386151962997246,22.386151962997246,LOW,0.22248818623556665
74.60229186826174,100.0,82.82543528687768,74.4329881829819,-25.397708131738256,25.397708131738256,LOW,0.24152919361234046
75.90345314911539,56.57384817257828,71.76624492484889,56.88711400328605,19.329604976537112,19.329604976537112,MEDIUM,0.37451287811094003
100.0,71.78396393225142,56.58859331452795,70.75591642161733,28.216036067748576,28.216036067748576,MEDIUM,0.36432194489794933
72.11458552828316,64.37592809194466,85.3580404756303,100.0,7.7386574363384995,7.7386574363384995,LOW,0.25351189466899277
79.52321013500419,72.46838267001922,76.1639524263298,73.65689161708747,7.054827464984967,7.054827464984967,LOW,0.11851600135703878
74.47932345442135,78.89183990146257,85.5172197164563,69.66772985501063,-4.412516447041227,4.412516447041227,LOW,0.015379037752799451
92.14234221772531,54.9376533875884,88.76078954585897,27.60044425426438,37.20468883013692,37.20468883013692,HIGH,0.6390688456025535
86.27899549030161,47.54170645104858,56.29223245841039,63.40397446398276,38.73728903925303,38.73728903925303,HIGH,0.8736932106048627
86.8654792056457,100.0,65.1008349854615,88.47114542538031,-13.134520794354302,13.134520794354302,LOW,0.12056288137102185
61.35918817807892,60.32031320798894,75.627543840429,57.89536384466517,1.038874970089978,1.038874970089978,LOW,0.20212686893522694
83.80285640700406,64.40774560190647,99.38946507682022,95.83335889106792,19.395110805097588,19.395110805097588,MEDIUM,0.38124189841109174
100.0,67.45601232035114,100.0,74.4339495272392,32.543987679648865,32.543987679648865,HIGH,0.6488152939379115
60.14195512303968,79.45630139855665,100.0,68.74234253046154,-19.314346275516968,19.314346275516968,LOW,0.22468894525811955
66.50553405595842,15.55091718016122,80.7486032160518,31.59007292193233,50.9546168757972,50.9546168757972,HIGH,0.798070764044508
76.49477047631461,73.32281226156661,100.0,51.13571782810731,3.1719582147480025,3.1719582147480025,LOW,0.10709472884059916
67.44786518825701,47.00517089264214,98.22743457923494,58.82337222360239,20.44269429561487,20.44269429561487,MEDIUM,0.3742679310839659
76.0284446220904,49.27341606323674,100.0,70.46597178496081,26.755028558853667,26.755028558853667,MEDIUM,0.3187578887228537
82.10388645952773,64.52744779213464,71.02366956914517,98.39075503855555,17.57643866739309,17.57643866739309,MEDIUM,0.43768215497904606
98.24901607526309,60.4893110652929,76.71140410540603,82.14754958454623,37.75970500997018,37.75970500997018,HIGH,0.7035119926400067
63.251200614956446,46.13248462913369,85.73301535396712,48.97070506216538,17.118715985822753,17.118715985822753,MEDIUM,0.5198200424358496
70.16907725691486,33.33659096602545,100.0,97.20996571471365,36.83248629088941,36.83248629088941,HIGH,0.8650089137415928
87.20275826054504,90.3591410485872,71.39335899128699,30.636734889206032,-3.1563827880421655,3.1563827880421655,LOW,0.055925941456192375
94.60714131423644,85.0578216298757,75.89026833154695,48.37109349140266,9.54931968436074,9.54931968436074,LOW,0.16370879064390775
77.76950787798457,53.49668200508924,69.55770243141909,40.04644053056669,24.272825872895325,24.272825872895325,MEDIUM,0.4820195174152309
78.89824191372635,74.52476177334843,92.37271836027509,40.98391894835089,4.3734801403779215,4.3734801403779215,LOW,0.06121931656398017
86.72734307665965,92.35867645454304,100.0,29.996811986273546,-5.631333377883394,5.631333377883394,LOW,0.08757335204934218
82.82912348425347,35.35010810065345,80.54420844891204,17.440226996104627,47.47901538360002,47.47901538360002,HIGH,0.9878338511058234
79.45477009849779,62.1359799263562,42.639288832198936,100.0,17.31879017214159,17.31879017214159,MEDIUM,0.5018615005794239
78.75739275518815,70.68409369076151,71.9905363462317,64.73581879398952,8.073299064426635,8.073299064426635,LOW,0.2245826125745497
80.19672314245463,52.90750716489869,48.75124292807492,71.37677050729044,27.28921597755594,27.28921597755594,MEDIUM,0.3243447535608717
64.79962917632264,60.86016332349537,100.0,32.606917617128325,3.9394658528272686,3.9394658528272686,LOW,0.1447803706984562
78.48380545741506,41.835464633851,66.15203922169272,94.05816650362704,36.64834082356406,36.64834082356406,HIGH,0.9100531293444458
79.39608709948021,71.54157222762987,100.0,69.40550204967035,7.854514871850341,7.854514871850341,LOW,0.06480943211792166
64.28472872960448,91.113884977663,100.0,90.05417727496858,-26.829156248058524,26.829156248058524,LOW,0.2901813571110893
100.0,48.05712260459073,68.3662886414465,91.85888305425036,51.94287739540927,51.94287739540927,HIGH,0.9757995766256756
82.10749381367681,57.54656466895234,60.70472653677061,94.36723729986794,24.56092914472447,24.56092914472447,MEDIUM,0.5854472130530362
84.84830412950744,94.24181438645472,78.11636076335235,60.4248358263495,-9.39351025694728,9.39351025694728,LOW,0.21453750594506638
60.379774946590175,40.13620375582137,86.23064499114322,51.54255435595068,20.243571190768805,20.243571190768805,MEDIUM,0.5515475501529075
86.80626905613678,66.62430525168101,66.02222078845678,84.69212218030823,20.181963804455776,20.181963804455776,MEDIUM,0.5415270955486988
92.37893368511106,75.6626164463905,93.43510772339964,72.32356304600229,16.716317238720563,16.716317238720563,MEDIUM,0.5468951415125303
62.68976522472434,67.95887218742304,84.7759049899982,88.52118700829124,-5.2691069626987,5.2691069626987,LOW,0.2871404497619388
89.45064193866483,20.46415866245826,73.87288717911444,89.4802536672591,68.98648327620657,68.98648327620657,HIGH,0.8391599915244341
81.19171390404748,80.02180018617544,67.18326820247559,27.000291199344023,1.169913717872035,1.169913717872035,LOW,0.12813151360810296
87.33090239991735,100.0,76.67207030422365,94.7169428721852,-12.669097600082651,12.669097600082651,LOW,0.14253010220751614
100.0,72.33323502339007,65.29577746710375,85.91894107084578,27.666764976609926,27.666764976609926,MEDIUM,0.5798131524398284
71.31917825995694,49.37787893411473,81.05189650790457,56.87705256991906,21.94129932584221,21.94129932584221,MEDIUM,0.4632761898341093
63.69395753463765,59.73745507271434,81.53789633395837,72.69544086365184,3.956502461923307,3.956502461923307,LOW,0.2693865648555057
61.65728355561715,100.0,84.7107311025741,62.27926942518051,-38.34271644438285,38.34271644438285,LOW,0.15751480207361537
62.76284572551842,88.19925081721118,100.0,78.55322492988587,-25.436405091692762,25.436405091692762,LOW,0.21218367357170015
73.84347435878844,82.80053236768659,77.6159950454077,56.82927962449272,-8.957058008898144,8.957058008898144,LOW,0.07565186324865898
80.11727962224965,77.12825167068752,98.08276160824067,75.53639930572037,2.989027951562136,2.989027951562136,LOW,0.13401794061079217
79.15036198995028,56.77725775618055,84.13257314556263,66.48071670250575,22.37310423376973,22.37310423376973,MEDIUM,0.36008460536028775
87.40774873554035,65.98857638688463,75.71160256582783,55.491734123103285,21.41917234865572,21.41917234865572,MEDIUM,0.4850350823557623
75.1950283781686,68.44154528642969,77.85513314087778,69.18299738784529,6.753483091738914,6.753483091738914,LOW,0.037034959743106534
96.80301115735976,80.99148632128887,78.9411246349751,100.0,15.811524836070888,15.811524836070888,MEDIUM,0.5228644481003817
71.03014750143066,100.0,85.0358187391079,49.918194143835,-28.969852498569338,28.969852498569338,LOW,0.0617940107630885
100.0,92.36676273586257,62.73222622605854,59.50124099224548,7.633237264137435,7.633237264137435,LOW,0.0002830245802893261
84.3850102164751,41.61231288407919,53.6238730979906,50.30152720807333,42.77269733239591,42.77269733239591,HIGH,0.9687496940092467
62.14263665375576,74.47989937802097,91.77735308253696,52.60923951839315,-12.337262724265216,12.337262724265216,LOW,0.01177951549459807
82.23708622864778,82.37720660289271,93.42144499045044,80.74941411199349,-0.14012037424492974,0.14012037424492974,LOW,0.2931851469530788
85.71000741138138,100.0,93.8100432941592,87.57852487592046,-14.289992588618617,14.289992588618617,LOW,0.19899321285120058
82.09856436860318,44.45830875337762,92.84172246830856,82.45575250087482,37.640255615225556,37.640255615225556,HIGH,0.6783931449676581
73.9075663101469,48.336231066679005,94.17732846118918,61.42864790742329,25.5713352434679,25.5713352434679,MEDIUM,0.5213752180062076
62.29809422897392,74.67190162523153,64.52826521584196,31.254975680527465,-12.373807396257604,12.373807396257604,LOW,0.25172990963988345
68.30227571899468,53.27610298591658,73.00575355845913,68.73262166204344,15.026172733078099,15.026172733078099,MEDIUM,0.456434707250064
87.84598191485209,64.68343268706016,79.6870860282322,65.48891620141302,23.162549227791928,23.162549227791928,MEDIUM,0.3205376158000734
78.21140616195306,91.54587346031386,75.64541971161879,54.74694355978626,-13.334467298360792,13.334467298360792,LOW,0.16519813777096928
80.77976069593255,81.3126580377344,75.06717220005676,59.78978305834947,-0.5328973418018421,0.5328973418018421,LOW,0.21843493120084992
61.74213845698301,75.45035980459187,83.10867949838517,38.039999961183945,-13.708221347608863,13.708221347608863,LOW,0.18007542302987492
77.30587658918292,90.60877571273582,100.0,88.49444024136167,-13.302899123552905,13.302899123552905,LOW,0.2193751768042125
75.87313077669,95.82937778130729,37.79049914861831,78.3079149094293,-19.956247004617282,19.956247004617282,LOW,0.23092398685712615
80.36681040522424,75.83465450756619,73.03188907556353,6.550972107492051,4.532155897658058,4.532155897658058,LOW,0.29262311030542354
83.41176789552351,74.28221964572268,73.9464191818884,64.16632634344668,9.129548249800834,9.129548249800834,LOW,0.172068984008013
90.80703078052356,71.10341275742928,100.0,51.39309492880451,19.70361802309428,19.70361802309428,MEDIUM,0.4113338815290383
60.93262440127316,93.93254241654483,97.24463483531892,80.7269207516801,-32.999918015271675,32.999918015271675,LOW,0.1945393670700711
82.7255290081299,100.0,80.84816489259663,74.61014377823253,-17.274470991870103,17.274470991870103,LOW,0.02053221277278784
82.70678926368313,39.848941107331584,54.81128516938098,87.83360012489034,42.85784815635155,42.85784815635155,HIGH,0.9314950036607718
100.0,56.2261113310953,52.47066098183064,55.019610751075255,43.7738886689047,43.7738886689047,HIGH,0.7427013306774357
83.5633576603975,63.78057067027855,86.47578267498835,66.64542979008773,19.78278699011895,19.78278699011895,MEDIUM,0.5762299825390071
89.31002645239803,83.38876743084937,76.21705434399186,80.99772287747793,5.921259021548664,5.921259021548664,LOW,0.09835285136574547
84.77086876958697,67.7574711277731,73.36561567867754,53.51158134110271,17.013397641813867,17.013397641813867,MEDIUM,0.47533467292722775
70.27096133039481,31.733193305543946,100.0,93.5641400978286,38.53776802485086,38.53776802485086,HIGH,0.7123738038749523
86.38453830739901,50.69908838847641,65.18773536242347,44.51449316149582,35.6854499189226,35.6854499189226,HIGH,0.8170784332632994
63.40762178193643,87.92999340400331,96.70075021008904,100.0,-24.522371622066885,24.522371622066885,LOW,0.24472361418783625
71.44772089889986,15.191471559301377,80.03443284837789,100.0,56.25624933959848,56.25624933959848,HIGH,0.6563696899899051
67.71954678256344,93.74854303364,78.90308878785206,62.91543078106242,-26.028996251076563,26.028996251076563,LOW,0.17919371349921354
76.22811209079484,80.42459981289083,100.0,90.21574992036646,-4.196487722095995,4.196487722095995,LOW,0.11809065608323262
100.0,96.32352163060044,100.0,56.19058266881065,3.676478369399561,3.676478369399561,LOW,0.1420306978125064
85.2939028556177,28.771891519541903,94.38564894635856,61.12847670795104,56.5220113360758,56.5220113360758,HIGH,0.6298202574719083
67.92102201315849,95.49306248076682,80.13386849857847,0.0,-27.572040467608332,27.572040467608332,LOW,0.25636421796065406
91.33425895451047,88.49443611026842,83.67658896782646,59.08830418644657,2.8398228442420503,2.8398228442420503,LOW,0.10200131581796763
75.96420028643195,56.746170330239295,67.61584133279293,71.13937519107644,19.21802995619265,19.21802995619265,MEDIUM,0.461499582976714
64.27044436110047,59.34327462440152,69.54856496445129,65.80575070733059,4.92716973669895,4.92716973669895,LOW,0.2608949054436514
85.19396623402014,53.61467071621256,96.22478089572056,87.06402296378695,31.57929551780758,31.57929551780758,HIGH,0.679486272613669
64.04450052424295,89.10777142359701,78.28637992026087,55.01328596112641,-25.063270899354066,25.063270899354066,LOW,0.026440329293007447
78.24687884372962,46.04935377469676,56.64114755692931,57.5798626703082,32.19752506903286,32.19752506903286,HIGH,0.602208846849441
75.6835775985572,52.12367138836775,66.97812998306442,88.18878501562888,23.55990621018946,23.55990621018946,MEDIUM,0.38065605431465804
65.22599478591275,47.919487330552286,22.41323638618079,10.77716133727602,17.30650745536046,17.30650745536046,MEDIUM,0.4105346759749737
100.0,40.19504953401906,71.09913316612133,65.28564423586415,59.80495046598094,59.80495046598094,HIGH,0.9261845713819337
87.78650002194335,86.79889079484056,89.54813335560472,85.27337332536328,0.9876092271027943,0.9876092271027943,LOW,0.054545295851201624
63.11218892350949,100.0,50.421157377735,32.16288812913097,-36.88781107649051,36.88781107649051,LOW,0.12910395971166014
73.27895337799652,57.07515351706811,73.4364430258916,61.933853217974175,16.203799860928406,16.203799860928406,MEDIUM,0.5686038267459508
82.57480918470685,60.42891466564564,71.24006946817347,55.50399845010936,22.14589451906121,22.14589451906121,MEDIUM,0.4999389142580507
87.98632791255181,80.31321260166789,65.85053842145587,85.81845143025107,7.673115310883929,7.673115310883929,LOW,0.04964993239909669
67.87582033258566,43.3510043800359,57.034642315736086,41.95702289084687,24.52481595254976,24.52481595254976,MEDIUM,0.5362161080256999
65.20006151139432,82.62837212544812,95.73368124976908,87.83922731244198,-17.4283106140538,17.4283106140538,LOW,0.160604330418497
88.76792920582164,89.88757461984093,100.0,74.62793546160547,-1.1196454140192884,1.1196454140192884,LOW,0.06352375861572586
100.0,80.56072009095928,80.07578937576415,36.93226375915859,19.43927990904072,19.43927990904072,MEDIUM,0.43630362692029656
90.4869789082672,54.63128966193014,89.72673435675868,100.0,35.855689246337064,35.855689246337064,HIGH,0.7433862914177091
67.73648890700623,42.96584935950707,68.86466088655905,64.99206404213993,24.770639547499165,24.770639547499165,MEDIUM,0.4890741658368474
64.38495801571828,64.75532861234288,100.0,48.9536897367894,-0.37037059662459626,0.37037059662459626,LOW,0.09662026055871892
81.65729142219342,61.28578335230526,100.0,15.723805327284694,20.371508069888165,20.371508069888165,MEDIUM,0.37451508262296224
86.61951080144006,69.34251029695132,90.4909052502105,69.199692147557,17.27700050448874,17.27700050448874,MEDIUM,0.5116382490850458
61.09604292632876,70.80615398660495,82.72580768289293,48.428720217750325,-9.710111060276198,9.710111060276198,LOW,0.16792339840010248
74.10711965907299,87.8986012313112,100.0,67.56384540756174,-13.791481572238212,13.791481572238212,LOW,0.25738047419919863
71.2114777291026,85.27336299437991,61.029244738606,99.36114265443332,-14.061885265277311,14.061885265277311,LOW,0.2000782342376042
99.48616955897452,61.46800727427926,47.8345838200825,54.68541760446509,38.018162284695265,38.018162284695265,HIGH,0.6254233401144095
68.39933269954524,67.03554222313758,67.40333101415646,60.70595307581552,1.363790476407658,1.363790476407658,LOW,0.13061889701992543
76.96110865929137,80.10522686348403,75.38901368757499,74.01713976404926,-3.144118204192665,3.144118204192665,LOW,0.28593603431824133
96.61909933599172,62.65954770556717,74.82625625192826,54.36311269343741,33.95955163042455,33.95955163042455,HIGH,0.7300733288106989
92.4474562823244,100.0,94.85553531032564,61.0948124392378,-7.552543717675604,7.552543717675604,LOW,0.21577356017274954
75.1534959152938,88.79470963494208,75.22597042189038,36.35014276468223,-13.641213719648277,13.641213719648277,LOW,0.279049560858765
60.27737023428074,54.78798671149722,73.07665762271779,71.8636715660283,5.48938352278352,5.48938352278352,LOW,0.1582763919816497
81.93155211394907,81.41881987884396,55.71490212541671,60.47169306156962,0.5127322351051049,0.5127322351051049,LOW,0.07767128243794187
77.98589543360205,72.36700131310354,98.43823163574484,67.70067207100588,5.61889412049851,5.61889412049851,LOW,0.015848005909416596
65.99674684261808,77.83102350520187,67.91304474894525,52.52710256937084,-11.83427666258379,11.83427666258379,LOW,0.21782545544515514
76.04703127485028,72.74682649130209,60.43345409597705,50.58114449420032,3.300204783548196,3.300204783548196,LOW,0.03639089940166024
69.2202960470736,93.79285290970472,83.83563034764148,68.46303776616523,-24.572556862631117,24.572556862631117,LOW,0.09083253848159015
76.70276017876873,76.91240689302892,66.19505727710487,59.92680193507304,-0.2096467142601881,0.2096467142601881,LOW,0.15974127236516922
84.9319601178157,68.75822603571426,70.5328506837027,100.0,16.173734082101447,16.173734082101447,MEDIUM,0.4282804001110012
98.79025224218027,90.84381153966036,84.65228313774324,82.57207126754562,7.946440702519908,7.946440702519908,LOW,0.1693249763339243
100.0,72.42957158658116,100.0,61.09542236696888,27.57042841341884,27.57042841341884,MEDIUM,0.43276365444442366
72.72322357446625,68.12781953267267,91.121087939826,47.23291159241106,4.5954040417935715,4.5954040417935715,LOW,0.1801749590961408
79.2148780160255,58.26610822476255,64.50831562553486,58.95034350162189,20.948769791262947,20.948769791262947,MEDIUM,0.4947966973730645
71.87816624464087,50.02859227035121,62.82116498055268,79.4336492406809,21.849573974289655,21.849573974289655,MEDIUM,0.580884186440678
67.6049859801175,42.16033426405848,87.47968388906605,71.00920234354143,25.444651716059028,25.444651716059028,MEDIUM,0.31920190398258624
87.74403145531537,66.51465931066149,86.20334908342119,58.13815658257651,21.22937214465388,21.22937214465388,MEDIUM,0.5474229712041023
80.35523228947571,72.06235164891274,75.92039677580644,70.65758477174356,8.29288064056297,8.29288064056297,LOW,0.2909456593901354
64.60635607109019,64.57406873704718,68.64460930317645,72.56457301113362,0.03228733404300499,0.03228733404300499,LOW,0.2182893413099066
88.49399813149876,22.885930197452844,100.0,70.40597825588895,65.60806793404592,65.60806793404592,HIGH,0.7888859700647797
79.60949281314915,100.0,100.0,93.20158545468314,-20.390507186850854,20.390507186850854,LOW,0.2767811271281873
87.1929317825844,91.72960245780764,82.43100268610644,82.68303510043825,-4.536670675223249,4.536670675223249,LOW,0.2286636174942531
84.44443262885419,78.91519702434258,96.9085351532883,35.973129170968704,5.529235604511612,5.529235604511612,LOW,0.17751509066772012
62.56507483616892,100.0,86.18066629631855,62.484715820694525,-37.43492516383108,37.43492516383108,LOW,0.05760701074090336
66.59728439704546,50.45271765032579,93.5990883163806,64.69257899094451,16.14456674671967,16.14456674671967,MEDIUM,0.3877149331236579
